review,sentiment
Giúp cho được nhiều dữ liệu hơn,positive
Rất hay cho 200 điểm quá dễ sử dụng,positive
Hay dỡ tốn bộ nhớ của diẹn thoại,positive
"Quá tốt để lưu Ảnh & Video tại đây, thank !",positive
Dùng 1 thời gian ngắn thấy khá ổn &lt;3,positive
Good save pic. Thank you so much,positive
Bộ nhớ  đa dạng .luu duoc nhieu ảnh  hon,positive
goood đồng bộ giup k bị mất ảnh nếu máy bị hư,positive
Nhung dung thu thi cung thay on,positive
Hay những ảnh e lỡ xóa nk lưu lại hết,positive
Luu lai nhung bo anh ky niem that tuyet voi. Ok,positive
Dễ sử dụng dung lượng nhiều. Thuận tiện tim kiếm,positive
Tiết kiệm được không gian lưu trữ.,positive
"Dung lượng lớn, xác định được vị trí. Rất tốt",positive
tốn kb. bị mất mấy album ko có lí do,negative
Tot co the tiet kiem ko gian,positive
Ứng dụng này sao vậy!!!Mất hết ảnh của tui ròi!!!,negative
"Rất tiện lợi, xem ảnh mọi lúc mọi nơi",positive
"Tôi cảm ơn! Thích.. Nếu có thể tốt hơn nữa, càng tuyệt vời hơn!!!",positive
Rất tốt để lưu lại những khoảng khắc,positive
Nên có thêm phần loại bỏ ảnh giống nhau,neutral
Rất tiện lợi cho việc lưu trữ hình ảnh,positive
Rất tiện lợi cho việc lưu trữ dữ liệu,positive
Chuan khong can chinh..minh rat thic ung dung nay,positive
Nếu có thể tạo mật khẩu thì hay quá!.,neutral
Vì hình tải lên s đó tải về bị mờ,negative
Cũng dùng đk mọi người ah .,positive
Hữu ích để lưu trữ ảnh và video.,positive
Xài tốt! Tiết kiệm dung lượng máy,positive
"Rất tốt, nơi lưu trữ những kỷ niệm",positive
ứng dụg rất hay và hữu ích,positive
Lưu trữ dữ liệu ảnh rất tiện,positive
Rất tốt kho lưu trữ khổng lồ,positive
Ứng dụng rất tốt và tuyệt vời,positive
Hay vây là ko mắt gì hết,positive
Giải phóng dung lượng rất nhiều. Ok,positive
Khoi phuc anh an bun da mat,positive
"Có thể lưu ảnh rất lâu,  rất hay",positive
Ít khi tự cập nhập video dài.,negative
như cứt. mơ ra kg thấy  hình,negative
"Lưa trữ tốt, biên tập tốt, ổn định",positive
Quá tốt và mong là tốt hơn,positive
Deo tai dc anh.pham mem vo van,negative
Rất thích. Ứng dụng tốt. Rất tiện lợi,positive
"Khá ổn, lưu giữ hình rất lâu :)",positive
Tuyệt !!! Mong có nhiều người biết mà dùng !!!,positive
"Trên máy tính hay máy tính bảng sẽ quá tuyệt , nhưng the tôi trên mobile nên tinh giảm hơn nữa . Vì sao ạ? Vì mỗi khi mở app tôi như phát rồ lên, nó quá khó nắm bắt nếu như tôi đang vội và không thể nghĩ. Nên toi quyết định dùng App Gốc, tôi mong Google làm ra một App Ảnh đơn giản như bên IOS vậy ! Nhưng phải biết giấu những cái cần giấu, khoe những cái cần khoe . Tôi sẽ chờ các ngài",positive
Cần có mạng mới xem ảnh đuợc nên trên htc 10 của mình rất bất tiện đề nghị có thêm xem đuợc ảnh ngoại tuyến,negative
"Chụp ảnh và lưu dc nhưng khi lên facebook để đăng hình lại ko có hình, chỉ có hình của cam thường, ứng dụng qá tệ, mong adm sửa đổi lại",negative
"Dễ xử dụng , đỡ tốn không gian bộ nhớ máy . Rất cảm ơn Google !",positive
Mỗi lần tải về máy phải mắt vô từng ảnh hjx,negative
Muon tai hinh anh ve lại may lai k tai dc la sao chi co mot so hinh anh tai ve dc thoi,negative
Nên phát hiện đc ảnh nào đả sao lưu để không phải sao lưu lại 2 hoặc nhiều lần..cần cố gắn hơn,neutral
Một ứng dụng trên cả tuyệt vời . Cải thiện thêm tốc độ nữa thì quá tuyệt,positive
Không hiển thị được hình từ tháng 7/2016 của tôi,negative
"Mất nhiều hình, tải lên hoàn tất rồi mà hình kh thấy ! Tệp tin gần 30 tấm hư tất !!!",negative
"Ứng dụng hữu ích, giúp lưu giữ tất cả hình ảnh và video mà không tốn dung lượng của máy.",positive
Quá tuyệt. Không lo bị xóa nhầm ảnh trong máy. Vì lúc nào cũng đồng bộ trên google,positive
"Lần đầu mất ảnh cứ ngĩ do mình chưa bật đồng bộ nên ảnh chưa lưu, lần sau chụp chụp ảnh mới xem kỹ là đồng bộ rồi mới xóa, tháng sau kiếm lại k có, tệ lắm gu gồ",negative
Nếu có thể phân loại ảnh theo album gốc thì sẽ rất tuyệt,neutral
Rất tốt để lưu lại những khoảnh khắc tuyệt vời nhất,positive
"thêm cái khóa đi ad, cho cái mật khẩu khóa Google Photos lại.",neutral
"Rất tiện ích , lưu ảnh ko ko sợ mất ảng 5sao luôn.",positive
"Mình thích tính năng làm video,nhưng nếu thêm các hiệu ứng hình ảnh,âm nhạc nhiều hơn nữa thì tốt.",positive
"Sao mất tiêu hết ảnh rồi,mong phan hoi som",negative
Mình cực thích chế độ film của app này. Thanks bạn app nhiều nhiều,positive
Can tang them dung luong nua la good luon,positive
Rất tốt. Tốt hơn nữa nếu dung lượng cho phép lớn hơn,positive
Thật hay nhiều điều thật bổ ích phải tìm hiểu thêm,positive
Bố xóa r mà cứ lưu lại thế đéo nào,negative
"Khi bạn chụp ảnh lẻ và nó tự động ghép thành ảnh toàn cảnh, vi diệu hơn cả pts :v 👏👏👏",positive
Rat tot.. nhung ma sao luu anh giong nhau nhiu qua  khong tot lam. Dung co luu anh giong nhau thi tot hon nhieu,positive
Android 6.0 miui7 k phát được video.,negative
Cac ban nen tai ve .minh cam thay ray hay.,positive
"Tốt, dễ sử dụng. Do dung lượng xài chung cả ảnh cả mail nên ko đc nhiều",positive
Tải ảnh từ google về điện thoại không được,negative
Tăng thêm dung lượng nữa thì tốt,neutral
Ko cai dat dc mac dù dung luong còn nhìu,negative
Rất tiện lợi cho việc lưu lại những khoảnh khắc đẹp nhất của mình mà k sợ bị mất. 👍👍👍👍👍,positive
Nếu có thêm chức năng khôi phục ảnh đã xoá thì thật là tuyệt 💭,neutral
Lưu ảnh tốt. Mà ảnh lâu ngày thì không tải về được. Cần chỉnh lại,neutral
Tôi rất hài lòng về phô tô này nó được chỉnh sửa rất kỹ thuật,positive
Những hình ảnh đã lưu ko pị lạc dù mất đt thanks,positive
Nếu có thể coi hình ma ko cần wifi thì càg tuyệt,neutral
Nó hay hiển thị ảnh đã dừng hoài nên cho 4 sao,negative
Thêm vào album thì không hiện lên hết những cái đã add vào.,negative
Dc giu ky niem hinh anh lau dai tot,positive
Cui nhung con cac cap nhap ton dung luong cua tao,negative
Một ứng dụng hay ; tốt ; hữu ích,positive
Như lồn chụp mà cả chăm năm mới hiện lên.. Có khi hk hiện,negative
Rất hữu ích. Lưu lại những khoảnh khắc.,positive
Tuyệt vời không lo bộ nhớ đầy,positive
Sao mãi toi ko cai dat duoc vay,negative
Rat hay moi thu deu nam trong nay.,positive
Rất hay . Hình đẹp . Lưu nhiều. ...,positive
Rất thích ảnh chụp rất đẹp... 👍👍👍👍,positive
Có thêm Dung lượng thì càng tốt,neutral
"Ảnh sửa rất thật và đẹp... Không như những ứng dụng sửa ảnh, thật là mờ, mịn... quá ảo. Nhất là camera 360... Cái  ứng dụng này lưu giữ và sao chép đám mây. Tự động sửa ảnh vui nhộn...",positive
Không thấy tính năng  chỉ đồng bộ 1 số ảnh đã chọn.  Nó cứ đồng bộ hết 1 loạt  nhìn nản.,negative
"Cần thêm tính năng ẩn ảnh và video, dùng mật khẩu để xem ảnh đã bị ẩn.",neutral
Toi can khoi phuc tat ca ah va vidio da mat xao khong duoc,negative
Ứng dụng ảnh tốt nhất trên Android!,positive
Các bạn xài thử đi. Ảnh sẽ không bị mất đi khi dt bị hư.,positive
"Đơn giản và vô cùng mạnh mẽ, chia sẻ dễ dàng và yên tâm lưu trữ",positive
Hjnh anh k tải về am bum duoc,negative
càng úp càng tệ ảnh bị nhân đôi xóa mỏi tay luôn như l...,negative
Rất tiện ích để cứu ảnh và video,positive
Rất tiện cho công việc chụp nhiều ảnh,positive
Nhung phai co them tinh nang khoi phuc toan bo thi tien hon lo nhu ảnh trong the nho hay thiet bi lo xoa het thi chi can chon 1 cai la co the khoi phuc het roi  do mat thoi gian,neutral
"Tại sao những bức ảnh tôi chụp cách đây 3 4 năm, được lưu trên google ảnh giờ tìm lại ko thấy nữa là sao ??. Bấm vào trợ giúp thì nó nói là: .."" có thể ảnh đang tải, bạn vui lòng quay lại  1 đến 3 ngày là sao ?????",negative
"Google ảnh rất tiện lợi. Tuy nhiên khi mình làm xong 1 đoạn clip ảnh ngắn, thật khó để chia sẻ vs mn",positive
"Biển tập ảnh rất hay, cần đa rạng hơn nữa thì tốt hơn. Cho thêm dung lượng đi",positive
Phần tạo Phim cần có phần chỉnh sửa độ dài của ảnh để bằng với độ dài của bài hát. Bài hát gần 5 phút mà mỗi ảnh chỉ có 3 giây thì rất khó tạo được 1 clip hoàn chỉnh nguyên bài nhạc.,neutral
"Chụp tấm hình phải mở app lên nó mới chịu sao lưu, phải như tự động sao lưu ngay lập tức giống như IOs thì tuyệt",neutral
Giúp giải phóng dung lượng đáng kể trong máy vì tôi có rất nhiều hình.,positive
Cần thêm chức năng khôi phục ảnh vì đôi khi thẻ nhớ bị mất ko tìm lại dk ảnh cũ,neutral
cái chức năng tải xuống điện thoại từ google photos đâu mất rồi.... trả lại cho tôi đi,negative
Mình thấy rất hay vì lưu giữ đc rất nhiều hình ảnh nhưng k biết khi đổi dùng máy khác thì có còn hình ảnh k ah,positive
Nếu như thêm vài chức năng nữa thì có 6* e cũng cho luôn,neutral
Xài từ lúc android 2.1 đến giờ . Cám ơn google đã lưu trữ dùm . Cho 5 * .,positive
Dong nhu mot con cho an cap,negative
Cap nhat xong khi len tai hinh ve lai may ko dc la sao ad toan bao bi loi,negative
Những  hình ảnh được lưu lại rất tiện nhiều  lúc muốn  tìm để xem lại những người bạn cũ.,positive
Vô trong đây xóa hih hk đc,negative
Có google photo lưu được thêm rất nhiều ảnh mà ko lo bị mất,positive
"Phải có thêm chức năng tạo ảnh ngẫu nhiên , chỉnh sửa lại ảnh thì tốt!",neutral
Nên có chức năng tự động phát hiện và loại bỏ hình trùng lặp,neutral
Hinh anh cung dc sap xep cung kha dc toi tang 5 sao,positive
Cần thêm tính năng sửa tên ảnh.,neutral
Không tự động sao lưu...khi mở ứng dụng lên mới chịu lưu trữ lên,negative
Cap nhat phien ban moi xong ko xai dc luon,negative
Tiện ích lưu chữ và tạo vi deo hay,positive
K cần thẻ SD nữa cứ chụp ảnh là tự lưu trữ,positive
"Lưu trữ thả ga, nhiều hình ghép tự động rất tuyệt",positive
Dễ dùng dùng đc cả cho đt và máy tính k lo bị mất n0 kỉ niệm đẹp. Rất cảm ơn google,positive
Nên sao lưu tất cả ảnh thì sẽ tốt hơn...,positive
Tôi thích hoạt ảnh này lắm xem rất vui,positive
Một ứng dụng chất lượng. Tuyệt vời,positive
Ảnh chụp để lâu rồi mà vẫn không tự đồng bộ hóa.,negative
"Tại sao men ko thể tìm thấy ảnh cũ của men, ad nói có thể tìm lại trên album mà",negative
K bị mất dữ liệu càng ngay phát triển nhé,positive
Ứng dụng hoàn hảo.Cảm ơn nhà phát triển app.,positive
Tôi rất thích app này.rất hay và có ích,positive
"Sao lưu gì mà mất ảnh tùm lum, rồi xóa hình cũ ko tìm lại dc",negative
Rất tuyệt vời có nó không lo sợ bị mất ảnh mà còn nhẹ máy nữa,positive
"Tốt, nhưg ảnh tải lên bị nén lại ko thích",positive
Tại sao không khôi phục được ảnh về thiết bị.,negative
"Tốn quá nhiều pin,hay lỗi đồng bộ",negative
Đỡ tốn bôt nhớ máy tính vs điên thoại,positive
"Có ứng dụng này.giờ không sợ mất ảnh ,video nữa. Cảm ơn tách giả",positive
"Như con cặc chó, đkm ứng dụng nhàm vkl mà cũng đưa lên.",negative
Rất cảm ơn vì đã giúp chúng tôi lưu giữ được những k.n.ok,positive
Cam on vi da giup toi ju lai nhug tam hih day y nghia,positive
Cần thêm xoá ảnh ở thẻ nhớ,neutral
Máy bị hư tuong đã mất hết hình kỉ niệm. A ngờ....,positive
Sao tự nhiên bị mất nhiều hình quá,negative
"Tự tạo ảnh gif, video rất vui vẻ",positive
Duoc day the moi nhu y chu haha,positive
Good không tốn bộ nhớ của máy.,positive
Nhưng cần có tính năng bảo mật,neutral
Ko lo mat anh khi dien thoai mat,positive
Rat thuan tien trong viec xem anh.,positive
Có khôi phục toàn bộ thỳ ngon,neutral
Rất tiếc ảnh đã dừng lại vcc,negative
Hay.ad phat trien nhiu app hay nua,positive
Đây thực sự là 1 ứng dụng tuyệt vời 😍😍,positive
Nó giữ giùm mik nhiều ảnh. Rat tốt,positive
Luu tru duoc nhieu ky niem !,positive
Rất tốt. Rất xuất sắc . Rất hữu ích!!! .,positive
Ứng dụng rất hữu ích khi không cần lưu vào máy sau khi chụp nữa. Khi cần chỉ việc lựa chọn ảnh và gửi đi rất thuận tiện.,positive
